InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543660,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/11/2011 10:40,5.79,,United Kingdom
543660,22698,PINK REGENCY TEACUP AND SAUCER,1,2/11/2011 10:40,5.79,,United Kingdom
543660,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2/11/2011 10:40,5.79,,United Kingdom
543660,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2/11/2011 10:40,10.79,,United Kingdom
543660,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3,2/11/2011 10:40,8.29,,United Kingdom
543660,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2/11/2011 10:40,8.29,,United Kingdom
543660,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2/11/2011 10:40,2.46,,United Kingdom
543660,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,10,2/11/2011 10:40,2.46,,United Kingdom
543660,22791,T-LIGHT GLASS FLUTED ANTIQUE,1,2/11/2011 10:40,2.46,,United Kingdom
543660,22814,CARD PARTY GAMES ,1,2/11/2011 10:40,0.83,,United Kingdom
543660,22815,CARD PSYCHEDELIC APPLES,3,2/11/2011 10:40,0.83,,United Kingdom
543660,22819,"BIRTHDAY CARD, RETRO SPOT",3,2/11/2011 10:40,0.83,,United Kingdom
543660,22837,HOT WATER BOTTLE BABUSHKA ,1,2/11/2011 10:40,9.13,,United Kingdom
543660,22855,FINE WICKER HEART ,1,2/11/2011 10:40,2.46,,United Kingdom
543660,22891,TEA FOR ONE POLKADOT,1,2/11/2011 10:40,8.29,,United Kingdom
543660,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2/11/2011 10:40,5.79,,United Kingdom
543660,22897,OVEN MITT APPLES DESIGN,1,2/11/2011 10:40,2.92,,United Kingdom
543660,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2/11/2011 10:40,1.63,,United Kingdom
543660,15034,PAPER POCKET TRAVELING FAN ,2,2/11/2011 10:40,0.83,,United Kingdom
543660,16168M,FUNKY MONKEY GIFT BAG MEDIUM,1,2/11/2011 10:40,0.83,,United Kingdom
543660,16235,RECYCLED PENCIL WITH RABBIT ERASER,15,2/11/2011 10:40,0.42,,United Kingdom
543660,16237,SLEEPING CAT ERASERS,1,2/11/2011 10:40,0.42,,United Kingdom
543660,17084P,DRAGONS BLOOD INCENSE,5,2/11/2011 10:40,0.42,,United Kingdom
543660,20619,TROPICAL PASSPORT COVER ,1,2/11/2011 10:40,1.63,,United Kingdom
543660,20653,CHERRY BLOSSOM LUGGAGE TAG,1,2/11/2011 10:40,2.46,,United Kingdom
543660,20677,PINK POLKADOT BOWL,1,2/11/2011 10:40,2.46,,United Kingdom
543660,20685,DOORMAT RED RETROSPOT,1,2/11/2011 10:40,14.13,,United Kingdom
543660,20707,CRAZY DAISY HEART DECORATION,3,2/11/2011 10:40,0.83,,United Kingdom
543660,20718,RED RETROSPOT SHOPPER BAG,1,2/11/2011 10:40,2.46,,United Kingdom
543660,20719,WOODLAND CHARLOTTE BAG,4,2/11/2011 10:40,1.63,,United Kingdom
543660,20723,STRAWBERRY CHARLOTTE BAG,1,2/11/2011 10:40,1.63,,United Kingdom
543660,20725,LUNCH BAG RED RETROSPOT,2,2/11/2011 10:40,4.13,,United Kingdom
543660,21001,ROSE DU SUD WASHBAG ,1,2/11/2011 10:40,4.13,,United Kingdom
543660,21002,ROSE DU SUD DRAWSTRING BAG,1,2/11/2011 10:40,3.29,,United Kingdom
543660,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2/11/2011 10:40,6.25,,United Kingdom
543660,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2/11/2011 10:40,2.46,,United Kingdom
543660,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2/11/2011 10:40,1.63,,United Kingdom
543660,21086,SET/6 RED SPOTTY PAPER CUPS,2,2/11/2011 10:40,1.63,,United Kingdom
543660,21094,SET/6 RED SPOTTY PAPER PLATES,5,2/11/2011 10:40,0.83,,United Kingdom
543660,21114,LAVENDER SCENTED FABRIC HEART,1,2/11/2011 10:40,10.79,,United Kingdom
543660,21143,ANTIQUE GLASS HEART DECORATION ,1,2/11/2011 10:40,4.13,,United Kingdom
543660,21154,RED RETROSPOT OVEN GLOVE ,1,2/11/2011 10:40,2.46,,United Kingdom
543660,21167,WHITE SAGE INCENSE,2,2/11/2011 10:40,0.42,,United Kingdom
543660,21175,GIN + TONIC DIET METAL SIGN,1,2/11/2011 10:40,4.96,,United Kingdom
C543659,21198,WHITE HEART CONFETTI IN TUBE,-48,2/11/2011 10:40,0.42,16730,United Kingdom
C543659,21199,PINK  HEART CONFETTI IN TUBE,-48,2/11/2011 10:40,0.42,16730,United Kingdom
C543661,22752,SET 7 BABUSHKA NESTING BOXES,-1,2/11/2011 10:41,8.5,12471,Germany
C543661,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2/11/2011 10:41,4.95,12471,Germany
C543661,22649,STRAWBERRY FAIRY CAKE TEAPOT,-4,2/11/2011 10:41,4.95,12471,Germany
C543661,22423,REGENCY CAKESTAND 3 TIER,-7,2/11/2011 10:41,10.95,12471,Germany
C543661,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2/11/2011 10:41,1.25,12471,Germany
C543661,21231,SWEETHEART CERAMIC TRINKET BOX,-2,2/11/2011 10:41,1.25,12471,Germany
C543662,22423,REGENCY CAKESTAND 3 TIER,-5,2/11/2011 10:49,10.95,14441,United Kingdom
C543663,22846,BREAD BIN DINER STYLE RED ,-1,2/11/2011 10:50,16.95,18118,United Kingdom
543664,22728,ALARM CLOCK BAKELIKE PINK,4,2/11/2011 10:57,3.75,17705,United Kingdom
543664,22727,ALARM CLOCK BAKELIKE RED ,4,2/11/2011 10:57,3.75,17705,United Kingdom
543664,22726,ALARM CLOCK BAKELIKE GREEN,4,2/11/2011 10:57,3.75,17705,United Kingdom
543664,20727,LUNCH BAG  BLACK SKULL.,10,2/11/2011 10:57,1.65,17705,United Kingdom
543664,22704,WRAP RED APPLES ,25,2/11/2011 10:57,0.42,17705,United Kingdom
543664,22986,GINGHAM ROSE WRAP,25,2/11/2011 10:57,0.42,17705,United Kingdom
543664,22859,EASTER TIN BUNNY BOUQUET,6,2/11/2011 10:57,1.65,17705,United Kingdom
543664,22858,EASTER TIN KEEPSAKE,6,2/11/2011 10:57,1.65,17705,United Kingdom
543664,22192,BLUE DINER WALL CLOCK,2,2/11/2011 10:57,8.5,17705,United Kingdom
543664,22193,RED DINER WALL CLOCK,2,2/11/2011 10:57,8.5,17705,United Kingdom
543668,22846,BREAD BIN DINER STYLE RED ,4,2/11/2011 11:17,14.95,18118,United Kingdom
543668,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2/11/2011 11:17,2.95,18118,United Kingdom
543668,22667,RECIPE BOX RETROSPOT ,2,2/11/2011 11:17,2.95,18118,United Kingdom
543668,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2/11/2011 11:17,2.95,18118,United Kingdom
543668,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2/11/2011 11:17,4.95,18118,United Kingdom
543668,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2/11/2011 11:17,2.95,18118,United Kingdom
543668,15056BL,EDWARDIAN PARASOL BLACK,2,2/11/2011 11:17,5.95,18118,United Kingdom
543668,20679,EDWARDIAN PARASOL RED,1,2/11/2011 11:17,5.95,18118,United Kingdom
543668,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2/11/2011 11:17,3.75,18118,United Kingdom
543668,22084,PAPER CHAIN KIT EMPIRE,1,2/11/2011 11:17,2.95,18118,United Kingdom
543668,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2/11/2011 11:17,3.75,18118,United Kingdom
543668,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2/11/2011 11:17,3.75,18118,United Kingdom
543668,22273,FELTCRAFT DOLL MOLLY,1,2/11/2011 11:17,2.95,18118,United Kingdom
543668,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2/11/2011 11:17,3.75,18118,United Kingdom
543668,22272,FELTCRAFT DOLL MARIA,1,2/11/2011 11:17,2.95,18118,United Kingdom
543668,22271,FELTCRAFT DOLL ROSIE,1,2/11/2011 11:17,2.95,18118,United Kingdom
543669,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,2400,2/11/2011 11:22,0.94,16029,United Kingdom
543670,79321,CHILLI LIGHTS,48,2/11/2011 11:23,4.25,16013,United Kingdom
543670,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,96,2/11/2011 11:23,2.75,16013,United Kingdom
C543671,22602,RETROSPOT WOODEN HEART DECORATION,-36,2/11/2011 11:24,0.85,18087,United Kingdom
C543671,22600,CHRISTMAS RETROSPOT STAR WOOD,-12,2/11/2011 11:24,0.85,18087,United Kingdom
543672,79321,CHILLI LIGHTS,72,2/11/2011 11:25,4.25,16013,United Kingdom
543673,22423,REGENCY CAKESTAND 3 TIER,32,2/11/2011 11:28,10.95,16013,United Kingdom
543673,22507,MEMO BOARD RETROSPOT  DESIGN,48,2/11/2011 11:28,4.25,16013,United Kingdom
543674,21471,STRAWBERRY RAFFIA FOOD COVER,96,2/11/2011 11:28,2.95,16013,United Kingdom
543674,47566,PARTY BUNTING,100,2/11/2011 11:28,3.75,16013,United Kingdom
543674,15056N,EDWARDIAN PARASOL NATURAL,120,2/11/2011 11:28,4.95,16013,United Kingdom
543675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,150,2/11/2011 11:31,2.55,16013,United Kingdom
543688,22156,HEART DECORATION WITH PEARLS ,48,2/11/2011 11:36,0.85,15270,United Kingdom
543688,22828,REGENCY MIRROR WITH SHUTTERS,2,2/11/2011 11:36,145,15270,United Kingdom
543691,35004B,SET OF 3 BLACK FLYING DUCKS,48,2/11/2011 11:38,4.65,17924,United Kingdom
543693,22469,HEART OF WICKER SMALL,40,2/11/2011 11:40,1.45,12897,United Kingdom
543693,22470,HEART OF WICKER LARGE,24,2/11/2011 11:40,2.95,12897,United Kingdom
C543706,22423,REGENCY CAKESTAND 3 TIER,-1,2/11/2011 11:44,12.75,15044,United Kingdom
543713,20728,LUNCH BAG CARS BLUE,5,2/11/2011 11:46,4.13,,United Kingdom
543713,20734,SILVER MINI TAPE MEASURE ,3,2/11/2011 11:46,1.63,,United Kingdom
543713,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2/11/2011 11:46,2.46,,United Kingdom
543713,21154,RED RETROSPOT OVEN GLOVE ,2,2/11/2011 11:46,3.29,,United Kingdom
543713,21155,RED RETROSPOT PEG BAG,3,2/11/2011 11:46,4.96,,United Kingdom
543713,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2/11/2011 11:46,2.08,,United Kingdom
543713,21213,PACK OF 72 SKULL CAKE CASES,5,2/11/2011 11:46,2.08,,United Kingdom
543713,21215,IVORY PAPER CUP CAKE CASES ,8,2/11/2011 11:46,1.25,,United Kingdom
543713,21232,STRAWBERRY CERAMIC TRINKET BOX,23,2/11/2011 11:46,3.29,,United Kingdom
543713,21238,RED RETROSPOT CUP,2,2/11/2011 11:46,1.63,,United Kingdom
543713,21239,PINK  POLKADOT CUP,3,2/11/2011 11:46,1.63,,United Kingdom
543713,21240,BLUE POLKADOT CUP,4,2/11/2011 11:46,1.63,,United Kingdom
543713,21327,SKULLS WRITING SET ,4,2/11/2011 11:46,2.46,,United Kingdom
543713,21329,DINOSAURS  WRITING SET ,2,2/11/2011 11:46,3.29,,United Kingdom
543713,21424,WOODLAND STORAGE BOX LARGE ,2,2/11/2011 11:46,6.63,,United Kingdom
543713,21426,WOODLAND STORAGE BOX SMALL,1,2/11/2011 11:46,4.96,,United Kingdom
543713,21479,WHITE SKULL HOT WATER BOTTLE ,2,2/11/2011 11:46,8.29,,United Kingdom
543713,21481,FAWN BLUE HOT WATER BOTTLE,2,2/11/2011 11:46,6.63,,United Kingdom
543713,21484,CHICK GREY HOT WATER BOTTLE,3,2/11/2011 11:46,8.29,,United Kingdom
543713,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2/11/2011 11:46,7.46,,United Kingdom
543713,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2/11/2011 11:46,16.63,,United Kingdom
543713,21556,CERAMIC STRAWBERRY MONEY BOX,2,2/11/2011 11:46,4.13,,United Kingdom
543713,21621,VINTAGE UNION JACK BUNTING,4,2/11/2011 11:46,12.46,,United Kingdom
543713,21668,RED STRIPE CERAMIC DRAWER KNOB,10,2/11/2011 11:46,2.46,,United Kingdom
543713,21671,RED SPOT CERAMIC DRAWER KNOB,2,2/11/2011 11:46,3.29,,United Kingdom
543713,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,4,2/11/2011 11:46,2.46,,United Kingdom
543713,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,3,2/11/2011 11:46,2.46,,United Kingdom
543713,21731,RED TOADSTOOL LED NIGHT LIGHT,10,2/11/2011 11:46,4.13,,United Kingdom
543713,21864,UNION JACK FLAG PASSPORT COVER ,2,2/11/2011 11:46,4.13,,United Kingdom
543713,21866,UNION JACK FLAG LUGGAGE TAG,5,2/11/2011 11:46,3.29,,United Kingdom
543713,21912,VINTAGE SNAKES & LADDERS,2,2/11/2011 11:46,7.46,,United Kingdom
543713,21929,JUMBO BAG PINK VINTAGE PAISLEY,9,2/11/2011 11:46,4.96,,United Kingdom
543713,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2/11/2011 11:46,2.08,,United Kingdom
543713,21989,PACK OF 20 SKULL PAPER NAPKINS,3,2/11/2011 11:46,1.63,,United Kingdom
543713,22069,BROWN  PIRATE TREASURE CHEST ,1,2/11/2011 11:46,4.13,,United Kingdom
543713,22077,6 RIBBONS RUSTIC CHARM,3,2/11/2011 11:46,4.13,,United Kingdom
543713,22079,RIBBON REEL HEARTS DESIGN ,3,2/11/2011 11:46,2.46,,United Kingdom
543713,22080,RIBBON REEL POLKADOTS ,1,2/11/2011 11:46,4.13,,United Kingdom
543713,22083,PAPER CHAIN KIT RETROSPOT,1,2/11/2011 11:46,6.63,,United Kingdom
543713,22084,PAPER CHAIN KIT EMPIRE,2,2/11/2011 11:46,4.96,,United Kingdom
543713,22088,PAPER BUNTING COLOURED LACE,14,2/11/2011 11:46,4.13,,United Kingdom
543713,22089,PAPER BUNTING VINTAGE PAISLEY,10,2/11/2011 11:46,4.13,,United Kingdom
543713,22110,BIRD HOUSE HOT WATER BOTTLE,1,2/11/2011 11:46,7.46,,United Kingdom
543713,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2/11/2011 11:46,8.29,,United Kingdom
543713,22726,ALARM CLOCK BAKELIKE GREEN,1,2/11/2011 11:46,8.29,,United Kingdom
543713,22727,ALARM CLOCK BAKELIKE RED ,3,2/11/2011 11:46,8.29,,United Kingdom
543713,22728,ALARM CLOCK BAKELIKE PINK,1,2/11/2011 11:46,8.29,,United Kingdom
543713,22729,ALARM CLOCK BAKELIKE ORANGE,1,2/11/2011 11:46,8.29,,United Kingdom
543713,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2/11/2011 11:46,5.79,,United Kingdom
543713,22835,HOT WATER BOTTLE I AM SO POORLY,1,2/11/2011 11:46,7.46,,United Kingdom
543713,22896,PEG BAG APPLES DESIGN,1,2/11/2011 11:46,5.79,,United Kingdom
543713,35970,ZINC FOLKART SLEIGH BELLS,2,2/11/2011 11:46,4.13,,United Kingdom
543713,47559b,TEA TIME OVEN GLOVE,3,2/11/2011 11:46,3.29,,United Kingdom
543713,47566,PARTY BUNTING,6,2/11/2011 11:46,10.79,,United Kingdom
543713,79321,CHILLI LIGHTS,5,2/11/2011 11:46,12.46,,United Kingdom
543713,82583,HOT BATHS METAL SIGN,1,2/11/2011 11:46,4.13,,United Kingdom
543713,20675,BLUE POLKADOT BOWL,3,2/11/2011 11:46,2.46,,United Kingdom
543713,20677,PINK POLKADOT BOWL,3,2/11/2011 11:46,2.46,,United Kingdom
543713,20717,STRAWBERRY SHOPPER BAG,3,2/11/2011 11:46,2.46,,United Kingdom
543713,20719,WOODLAND CHARLOTTE BAG,28,2/11/2011 11:46,2.46,,United Kingdom
543713,20723,STRAWBERRY CHARLOTTE BAG,27,2/11/2011 11:46,2.46,,United Kingdom
543713,20724,RED RETROSPOT CHARLOTTE BAG,18,2/11/2011 11:46,2.46,,United Kingdom
543713,20727,LUNCH BAG  BLACK SKULL.,2,2/11/2011 11:46,4.96,,United Kingdom
543713,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2/11/2011 11:46,12.46,,United Kingdom
543713,22112,CHOCOLATE HOT WATER BOTTLE,2,2/11/2011 11:46,12.46,,United Kingdom
543713,22151,PLACE SETTING WHITE HEART,11,2/11/2011 11:46,1.63,,United Kingdom
543713,22174,PHOTO CUBE,2,2/11/2011 11:46,4.13,,United Kingdom
543713,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,3,2/11/2011 11:46,6.63,,United Kingdom
543713,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2/11/2011 11:46,6.63,,United Kingdom
543713,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2/11/2011 11:46,4.13,,United Kingdom
543713,22355,CHARLOTTE BAG SUKI DESIGN,50,2/11/2011 11:46,2.46,,United Kingdom
543713,22356,CHARLOTTE BAG PINK POLKADOT,14,2/11/2011 11:46,2.46,,United Kingdom
543713,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2/11/2011 11:46,4.96,,United Kingdom
543713,22380,TOY TIDY SPACEBOY  ,1,2/11/2011 11:46,4.13,,United Kingdom
543713,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2/11/2011 11:46,2.08,,United Kingdom
543713,22423,REGENCY CAKESTAND 3 TIER,3,2/11/2011 11:46,24.96,,United Kingdom
543713,22491,PACK OF 12 COLOURED PENCILS,1,2/11/2011 11:46,1.63,,United Kingdom
543713,22499,WOODEN UNION JACK BUNTING,1,2/11/2011 11:46,8.29,,United Kingdom
543713,22549,PICTURE DOMINOES,1,2/11/2011 11:46,2.46,,United Kingdom
543713,22553,PLASTERS IN TIN SKULLS,1,2/11/2011 11:46,3.29,,United Kingdom
543713,22555,PLASTERS IN TIN STRONGMAN,2,2/11/2011 11:46,3.29,,United Kingdom
543713,22560,TRADITIONAL MODELLING CLAY,2,2/11/2011 11:46,2.46,,United Kingdom
543713,22624,IVORY KITCHEN SCALES,1,2/11/2011 11:46,16.63,,United Kingdom
543713,22631,CIRCUS PARADE LUNCH BOX ,4,2/11/2011 11:46,3.29,,United Kingdom
543713,22637,PIGGY BANK RETROSPOT ,3,2/11/2011 11:46,5.79,,United Kingdom
543713,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2/11/2011 11:46,4.13,,United Kingdom
543713,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,8,2/11/2011 11:46,4.13,,United Kingdom
543713,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2/11/2011 11:46,4.13,,United Kingdom
543713,22652,TRAVEL SEWING KIT,2,2/11/2011 11:46,4.13,,United Kingdom
543713,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2/11/2011 11:46,6.63,,United Kingdom
543713,22666,RECIPE BOX PANTRY YELLOW DESIGN,8,2/11/2011 11:46,6.63,,United Kingdom
543713,22690,DOORMAT HOME SWEET HOME BLUE ,1,2/11/2011 11:46,12.46,,United Kingdom
543713,22694,WICKER STAR ,2,2/11/2011 11:46,3.29,,United Kingdom
543713,82583,HOT BATHS METAL SIGN,7,2/11/2011 11:46,4.96,,United Kingdom
543713,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2/11/2011 11:46,7.46,,United Kingdom
543713,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2/11/2011 11:46,8.29,,United Kingdom
543713,84030e,ENGLISH ROSE HOT WATER BOTTLE,1,2/11/2011 11:46,8.29,,United Kingdom
543713,84692,BOX OF 24 COCKTAIL PARASOLS,11,2/11/2011 11:46,1.63,,United Kingdom
543713,84989a,75 GREEN FAIRY CAKE CASES,1,2/11/2011 11:46,2.08,,United Kingdom
543713,84991,60 TEATIME FAIRY CAKE CASES,2,2/11/2011 11:46,1.25,,United Kingdom
543713,84997b,RED 3 PIECE RETROSPOT CUTLERY SET,8,2/11/2011 11:46,8.29,,United Kingdom
543713,84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,3,2/11/2011 11:46,8.29,,United Kingdom
543713,84997d,PINK 3 PIECE POLKADOT CUTLERY SET,5,2/11/2011 11:46,8.29,,United Kingdom
543713,21930,JUMBO STORAGE BAG SKULLS,2,2/11/2011 11:46,4.96,,United Kingdom
543713,21934,SKULL SHOULDER BAG,2,2/11/2011 11:46,3.29,,United Kingdom
C543729,22698,PINK REGENCY TEACUP AND SAUCER,-1,2/11/2011 11:55,2.95,15796,United Kingdom
543730,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,30,2/11/2011 11:57,1.25,16928,United Kingdom
543730,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,25,2/11/2011 11:57,1.25,16928,United Kingdom
543730,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,25,2/11/2011 11:57,1.25,16928,United Kingdom
543730,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,10,2/11/2011 11:57,1.25,16928,United Kingdom
543731,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2/11/2011 11:57,1.65,17677,United Kingdom
543731,21452,TOADSTOOL MONEY BOX,6,2/11/2011 11:57,2.95,17677,United Kingdom
543731,20713,JUMBO BAG OWLS,100,2/11/2011 11:57,1.65,17677,United Kingdom
543731,21931,JUMBO STORAGE BAG SUKI,100,2/11/2011 11:57,1.65,17677,United Kingdom
543731,21498,RED RETROSPOT WRAP ,25,2/11/2011 11:57,0.42,17677,United Kingdom
543731,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,2/11/2011 11:57,0.65,17677,United Kingdom
543731,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2/11/2011 11:57,0.85,17677,United Kingdom
543731,22087,PAPER BUNTING WHITE LACE,6,2/11/2011 11:57,2.95,17677,United Kingdom
543731,22846,BREAD BIN DINER STYLE RED ,1,2/11/2011 11:57,16.95,17677,United Kingdom
543731,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2/11/2011 11:57,4.15,17677,United Kingdom
543731,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2/11/2011 11:57,1.25,17677,United Kingdom
543731,15056N,EDWARDIAN PARASOL NATURAL,3,2/11/2011 11:57,5.95,17677,United Kingdom
543731,15056N,EDWARDIAN PARASOL NATURAL,3,2/11/2011 11:57,5.95,17677,United Kingdom
543731,22859,EASTER TIN BUNNY BOUQUET,6,2/11/2011 11:57,1.65,17677,United Kingdom
543731,22264,FELT FARM ANIMAL WHITE BUNNY ,12,2/11/2011 11:57,0.85,17677,United Kingdom
543732,15056bl,EDWARDIAN PARASOL BLACK,1,2/11/2011 12:02,12.46,,United Kingdom
543732,15056n,EDWARDIAN PARASOL NATURAL,1,2/11/2011 12:02,12.46,,United Kingdom
543732,20679,EDWARDIAN PARASOL RED,1,2/11/2011 12:02,12.46,,United Kingdom
543732,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2/11/2011 12:02,6.63,,United Kingdom
543732,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2/11/2011 12:02,6.63,,United Kingdom
543732,20711,JUMBO BAG TOYS ,52,2/11/2011 12:02,4.13,,United Kingdom
543732,20712,JUMBO BAG WOODLAND ANIMALS,3,2/11/2011 12:02,4.13,,United Kingdom
543732,20713,JUMBO BAG OWLS,4,2/11/2011 12:02,4.13,,United Kingdom
543732,20998,ROSE DU SUD OVEN GLOVE,1,2/11/2011 12:02,5.79,,United Kingdom
543732,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2/11/2011 12:02,4.13,,United Kingdom
543732,21157,RED RETROSPOT WASHBAG,1,2/11/2011 12:02,4.13,,United Kingdom
543732,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2/11/2011 12:02,10.79,,United Kingdom
543732,21218,RED SPOTTY BISCUIT TIN,2,2/11/2011 12:02,8.29,,United Kingdom
543732,21257,VICTORIAN SEWING BOX MEDIUM,2,2/11/2011 12:02,15.79,,United Kingdom
543732,21328,BALLOONS  WRITING SET ,1,2/11/2011 12:02,3.29,,United Kingdom
543732,21411,GINGHAM HEART  DOORSTOP RED,1,2/11/2011 12:02,8.29,,United Kingdom
543732,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2/11/2011 12:02,8.29,,United Kingdom
543732,21557,SET OF 6 FUNKY BEAKERS,3,2/11/2011 12:02,5.63,,United Kingdom
543732,21658,GLASS  BEURRE DISH,1,2/11/2011 12:02,8.29,,United Kingdom
543732,21843,RED RETROSPOT CAKE STAND,1,2/11/2011 12:02,20.79,,United Kingdom
543732,21931,JUMBO STORAGE BAG SUKI,3,2/11/2011 12:02,4.13,,United Kingdom
543732,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2/11/2011 12:02,3.75,,United Kingdom
543732,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2/11/2011 12:02,4.96,,United Kingdom
543732,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2/11/2011 12:02,3.29,,United Kingdom
543732,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2/11/2011 12:02,5.79,,United Kingdom
543732,22196,SMALL HEART MEASURING SPOONS,2,2/11/2011 12:02,1.63,,United Kingdom
543732,22197,SMALL POPCORN HOLDER,2,2/11/2011 12:02,1.63,,United Kingdom
543732,22301,COFFEE MUG CAT + BIRD DESIGN,1,2/11/2011 12:02,4.96,,United Kingdom
543732,22383,LUNCH BAG SUKI  DESIGN ,1,2/11/2011 12:02,4.96,,United Kingdom
543732,22429,ENAMEL MEASURING JUG CREAM,1,2/11/2011 12:02,8.29,,United Kingdom
543732,22457,NATURAL SLATE HEART CHALKBOARD ,2,2/11/2011 12:02,5.79,,United Kingdom
543732,22469,HEART OF WICKER SMALL,1,2/11/2011 12:02,4.13,,United Kingdom
543732,22470,HEART OF WICKER LARGE,5,2/11/2011 12:02,5.79,,United Kingdom
543732,22474,SPACEBOY TV DINNER TRAY,1,2/11/2011 12:02,10.79,,United Kingdom
543732,22507,MEMO BOARD RETROSPOT  DESIGN,1,2/11/2011 12:02,10.79,,United Kingdom
543732,22629,SPACEBOY LUNCH BOX ,1,2/11/2011 12:02,2.46,,United Kingdom
543732,22669,RED BABY BUNTING ,1,2/11/2011 12:02,5.79,,United Kingdom
543732,22670,FRENCH WC SIGN BLUE METAL,1,2/11/2011 12:02,2.46,,United Kingdom
543732,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/11/2011 12:02,5.79,,United Kingdom
543732,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2/11/2011 12:02,2.46,,United Kingdom
543732,22778,GLASS CLOCHE SMALL,2,2/11/2011 12:02,8.29,,United Kingdom
543732,22781,GUMBALL MAGAZINE RACK,1,2/11/2011 12:02,14.96,,United Kingdom
543732,22795,SWEETHEART RECIPE BOOK STAND,1,2/11/2011 12:02,13.29,,United Kingdom
543732,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2/11/2011 12:02,5.79,,United Kingdom
543732,22960,JAM MAKING SET WITH JARS,1,2/11/2011 12:02,8.29,,United Kingdom
543732,48138,DOORMAT UNION FLAG,2,2/11/2011 12:02,14.13,,United Kingdom
